10,-0.024701,0.033407,0.122375,0.033334,-0.105310,0.048878,-0.066352,-0.027922,0.076641,-0.059455,0.282479,-0.043943,-0.313732,0.026835,-0.078482,0.081517,-0.091659,-0.073879,-0.038919,-0.031462,0.134964,0.052796,-0.024128,0.031948,-0.079713,-0.310975,-0.057087,-0.089515,0.043430,-0.187180,-0.019109,0.052423,-0.110799,0.043430,-0.057871,0.006278,-0.058632,-0.142856,0.225948,0.019008,-0.135432,0.043902,-0.018821,0.262402,0.139877,0.012335,0.046494,-0.037077,0.079146,-0.330645,0.048807,0.157878,0.132869,0.028007,0.098815,-0.209789,-0.026131,0.145762,-0.196608,0.178198,0.001615,-0.053239,-0.034167,-0.107668,0.121573,0.100784,-0.093006,-0.133350,0.116696,-0.156643,-0.096526,0.140627,-0.119130,-0.245902,-0.194804,0.064830,0.394603,0.169932,-0.235138,0.037778,0.026504,-0.045536,0.097703,0.041681,-0.035988,-0.038821,-0.161931,0.038001,0.165641,-0.011239,-0.032452,0.273186,0.005456,0.010767,0.038152,0.040726,-0.046940,0.016578,-0.108490,-0.026022,0.059934,-0.101494,-0.036146,0.040135,-0.150088,0.136571,-0.060245,-0.015313,0.007566,-0.069853,-0.146396,0.105966,0.216740,-0.316838,0.129352,0.145939,0.081049,0.115377,0.065171,0.039325,0.029178,-0.089381,-0.253980,-0.087371,0.042109,-0.036288,-0.019672,0.013088
11,-0.037226,0.013657,0.120009,0.040164,-0.099931,0.064788,-0.073456,-0.024354,0.062545,-0.077126,0.272418,-0.052147,-0.284480,-0.000350,-0.092720,0.095922,-0.079676,-0.052220,-0.058907,-0.026386,0.118629,0.045016,-0.029884,0.027984,-0.050668,-0.309012,-0.046058,-0.086701,0.039218,-0.172336,-0.032009,0.058711,-0.097665,0.036877,-0.055784,0.021029,-0.044264,-0.115793,0.205565,0.012257,-0.117446,0.051381,-0.014768,0.254496,0.148418,0.026862,0.037743,-0.033501,0.119004,-0.352396,0.052154,0.145672,0.124016,0.035348,0.123542,-0.193877,-0.010345,0.162889,-0.192323,0.188814,-0.021948,-0.042199,-0.009330,-0.089206,0.131227,0.104038,-0.092702,-0.133523,0.114549,-0.152405,-0.073787,0.128061,-0.117629,-0.245988,-0.214252,0.078945,0.386094,0.193626,-0.227953,0.042385,0.021636,-0.055582,0.116973,0.050277,-0.011049,-0.059294,-0.146375,0.011039,0.158828,-0.006858,-0.028383,0.289857,0.005641,0.005023,0.018143,0.027678,-0.051191,0.009941,-0.109404,-0.025291,0.037239,-0.084033,-0.022094,0.022868,-0.142780,0.125685,-0.083355,0.009761,0.001827,-0.086057,-0.144422,0.118212,0.204103,-0.312070,0.131989,0.137010,0.097464,0.116356,0.078072,0.027540,0.054675,-0.087010,-0.224431,-0.080468,0.043974,-0.044597,-0.040464,0.020332
12,-0.025701,0.024144,0.116282,0.046045,-0.097280,0.046303,-0.053730,0.000673,0.087539,-0.059274,0.269256,-0.051175,-0.299217,0.014618,-0.074138,0.088347,-0.083676,-0.063158,-0.069530,-0.011677,0.115671,0.057052,-0.043845,0.031739,-0.034018,-0.339988,-0.051743,-0.086698,0.056216,-0.183349,-0.022352,0.061462,-0.077364,0.036961,-0.045906,0.007270,-0.030134,-0.121133,0.233375,0.003712,-0.152621,0.058000,-0.005438,0.272615,0.136449,0.016005,0.040533,-0.048178,0.103436,-0.331645,0.070497,0.163091,0.121531,0.031146,0.124638,-0.210873,-0.026825,0.150187,-0.208521,0.185824,-0.010239,-0.046182,-0.027365,-0.096796,0.113949,0.096453,-0.084362,-0.150898,0.123720,-0.175680,-0.072434,0.128195,-0.121941,-0.235954,-0.216562,0.071234,0.390017,0.167421,-0.231471,0.062411,0.023285,-0.074168,0.106360,0.055774,-0.030747,-0.051477,-0.150467,0.033522,0.165769,0.003635,-0.016202,0.270862,0.011544,-0.007294,0.029849,0.033703,-0.039032,-0.000024,-0.120510,-0.021904,0.060023,-0.109131,-0.033688,0.027901,-0.178354,0.127590,-0.053584,-0.007438,0.020930,-0.066653,-0.135095,0.109247,0.232489,-0.305376,0.148165,0.133275,0.107753,0.115520,0.054046,0.036877,0.042541,-0.100933,-0.241921,-0.069618,0.029880,-0.033243,-0.038801,0.031611
13,-0.029533,0.037191,0.116836,0.054232,-0.102662,0.050790,-0.064270,-0.026977,0.077502,-0.068512,0.281960,-0.042145,-0.298894,0.000279,-0.077088,0.093680,-0.074486,-0.068338,-0.066216,-0.009658,0.108026,0.052812,-0.020200,0.034028,-0.034372,-0.329335,-0.059621,-0.078688,0.055370,-0.178957,-0.038832,0.057378,-0.094211,0.018110,-0.046233,0.015689,-0.052235,-0.129423,0.226070,0.004509,-0.140323,0.060082,-0.008206,0.271370,0.147273,0.012273,0.051008,-0.047188,0.097708,-0.319860,0.062006,0.158905,0.124439,0.035958,0.113397,-0.200559,-0.021501,0.161665,-0.204251,0.174114,-0.004299,-0.038776,-0.027500,-0.089729,0.119645,0.101970,-0.085665,-0.161812,0.112917,-0.168111,-0.073383,0.145438,-0.127492,-0.242145,-0.200597,0.074015,0.390204,0.169719,-0.218072,0.057239,0.029059,-0.078080,0.096751,0.061195,-0.015309,-0.046930,-0.153882,0.035408,0.158047,0.003422,-0.026192,0.278771,0.013012,-0.009466,0.036325,0.045873,-0.045581,0.013608,-0.119810,-0.030238,0.053020,-0.091500,-0.033658,0.016967,-0.148135,0.136551,-0.068591,0.011992,0.011837,-0.095913,-0.133068,0.117430,0.215217,-0.314148,0.139806,0.123698,0.096298,0.109861,0.063151,0.032808,0.051076,-0.098851,-0.242794,-0.078298,0.039449,-0.043717,-0.020037,0.019630
14,-0.034889,0.105121,0.084674,-0.009817,-0.082235,-0.041178,-0.051496,0.004537,0.126500,-0.030017,0.229525,-0.008630,-0.244953,-0.033107,0.000055,0.093065,-0.138671,-0.063590,-0.108041,-0.118979,0.045242,0.010353,0.012995,0.000815,-0.101655,-0.287741,-0.076091,-0.124469,0.090235,-0.185393,0.012197,0.023858,-0.125097,-0.043139,-0.021360,0.022211,0.000584,-0.097443,0.151932,-0.031214,-0.145051,-0.048399,0.001368,0.251082,0.183693,0.040227,0.017826,-0.052571,0.062492,-0.281548,0.028635,0.157578,0.018068,0.118000,0.082918,-0.159882,0.042366,0.091304,-0.138915,0.041357,0.048664,-0.089566,-0.034517,-0.113922,0.202407,0.060489,-0.075987,-0.116856,0.111593,-0.155836,-0.038402,0.100174,-0.111031,-0.164537,-0.224408,0.097798,0.363821,0.205310,-0.138293,0.041972,-0.103831,-0.018777,0.037868,0.013793,-0.065845,-0.000594,-0.092695,0.072646,0.166315,-0.085906,0.037831,0.185012,-0.042807,0.032888,0.001407,0.013689,-0.085086,0.046384,-0.063838,0.017574,0.138416,-0.144324,0.030036,0.069105,-0.172818,0.095698,-0.012127,-0.034227,0.042921,0.006498,-0.071075,-0.032775,0.233998,-0.245472,0.244011,0.239175,0.034254,0.128533,0.039166,0.144206,-0.046797,-0.064148,-0.126733,-0.034096,0.013891,-0.011542,-0.050909,0.000092
15,-0.023549,0.045840,0.103853,0.041932,-0.115149,0.043198,-0.085788,0.009149,0.093069,-0.098519,0.281730,-0.057934,-0.255969,0.022136,-0.053385,0.097529,-0.138763,-0.031353,-0.051360,-0.075918,0.094651,0.108661,-0.039408,0.027675,-0.070281,-0.320823,-0.027169,-0.099865,0.122309,-0.164956,-0.045368,0.081460,-0.117794,0.027078,-0.009128,0.041252,-0.042977,-0.145536,0.199392,0.013625,-0.093642,0.001382,-0.006601,0.262592,0.109042,0.000081,0.043455,-0.075746,0.159019,-0.305063,0.063762,0.144240,0.124979,0.068575,0.094750,-0.220185,-0.018731,0.169244,-0.194556,0.200711,0.001994,-0.062251,-0.050140,-0.116556,0.152719,0.100405,-0.082044,-0.173753,0.143431,-0.146100,-0.097570,0.126516,-0.094865,-0.222037,-0.210169,0.062503,0.337386,0.177192,-0.221323,0.052590,0.034958,-0.082247,0.101642,0.110420,-0.027108,-0.040611,-0.116858,0.052256,0.198054,-0.027917,-0.022186,0.272644,-0.009882,0.025484,0.011380,0.002579,-0.093091,-0.003293,-0.109519,-0.043195,0.080320,-0.102303,-0.054717,0.048814,-0.160227,0.155240,-0.061180,-0.009807,0.037312,-0.105131,-0.127861,0.100889,0.229785,-0.283681,0.184866,0.118659,0.138816,0.172865,0.071521,0.047221,0.063733,-0.111554,-0.250295,-0.086335,0.046527,-0.049922,-0.065951,0.004494
16,-0.043022,0.030473,0.114978,0.023721,-0.069562,0.025057,-0.056122,-0.010361,0.120131,-0.130950,0.276688,-0.008894,-0.268951,-0.014653,-0.079999,0.083056,-0.111239,-0.073004,-0.063949,-0.066072,0.132792,0.112105,-0.053559,0.026784,-0.071073,-0.307551,-0.079430,-0.095882,0.115181,-0.196036,-0.018432,0.076833,-0.106433,0.018871,-0.034183,0.050717,-0.026135,-0.161335,0.216931,0.030228,-0.100797,0.008619,-0.016524,0.289352,0.099086,-0.037607,0.031031,-0.090478,0.155157,-0.294455,0.047946,0.155536,0.141610,0.080333,0.114231,-0.188848,0.010235,0.151374,-0.222732,0.189305,-0.007071,-0.098567,-0.070560,-0.100010,0.108498,0.081570,-0.096885,-0.176671,0.168082,-0.170109,-0.096792,0.127728,-0.096331,-0.206091,-0.214640,0.070793,0.356027,0.196296,-0.234768,0.087158,0.001699,-0.082190,0.097279,0.116845,-0.034171,-0.011678,-0.134118,0.057948,0.164855,0.009913,-0.025089,0.277520,0.013938,0.042187,0.048124,0.012419,-0.098376,-0.023446,-0.121575,-0.032419,0.080611,-0.092069,-0.054537,0.055093,-0.109924,0.167385,-0.039272,-0.019484,0.037664,-0.098382,-0.149784,0.075778,0.206758,-0.280934,0.149676,0.111673,0.115562,0.152220,0.099422,0.065914,0.036724,-0.124193,-0.257127,-0.082179,0.053382,-0.038519,-0.053535,-0.017946
17,-0.011239,0.038623,0.125829,0.042933,-0.106256,0.054312,-0.058517,-0.023157,0.116474,-0.112055,0.295720,-0.012694,-0.276616,0.005447,-0.087004,0.089786,-0.081925,-0.080712,-0.033015,-0.039186,0.124089,0.075074,-0.046261,0.018932,-0.053836,-0.325928,-0.050324,-0.089909,0.051037,-0.171562,-0.026915,0.087000,-0.096488,0.031402,-0.040456,0.018622,-0.059297,-0.127876,0.209558,0.013818,-0.110203,0.050787,-0.017179,0.271373,0.118709,0.002360,0.040949,-0.065180,0.125053,-0.314830,0.045460,0.155347,0.121015,0.046905,0.120143,-0.209966,-0.013753,0.127300,-0.195290,0.187655,-0.002877,-0.061719,-0.043176,-0.102600,0.121922,0.094514,-0.075255,-0.130145,0.142866,-0.151369,-0.082802,0.120197,-0.127949,-0.240392,-0.167279,0.075319,0.386465,0.192682,-0.213207,0.056079,0.038797,-0.041899,0.106660,0.052137,-0.032622,-0.049291,-0.147183,0.049542,0.166145,0.005319,-0.032137,0.284477,-0.003466,0.022150,0.044138,0.011846,-0.051733,0.012316,-0.139103,-0.030872,0.053700,-0.110067,-0.037673,0.032154,-0.136370,0.123453,-0.068993,0.012769,0.021158,-0.065148,-0.153297,0.107570,0.207171,-0.275834,0.162840,0.107578,0.108774,0.139749,0.076363,0.040807,0.032967,-0.131424,-0.245330,-0.084721,0.042379,-0.030802,-0.029192,0.005539
18,-0.034855,0.105118,0.084628,-0.009823,-0.082223,-0.041186,-0.051462,0.004540,0.126529,-0.030001,0.229543,-0.008590,-0.244946,-0.033151,0.000065,0.093032,-0.138680,-0.063565,-0.108060,-0.118998,0.045225,0.010332,0.013006,0.000798,-0.101701,-0.287678,-0.076068,-0.124476,0.090210,-0.185404,0.012228,0.023858,-0.125194,-0.043238,-0.021379,0.022159,0.000573,-0.097381,0.151900,-0.031202,-0.145032,-0.048341,0.001343,0.251070,0.183760,0.040228,0.017765,-0.052557,0.062467,-0.281554,0.028608,0.157583,0.018074,0.117992,0.082876,-0.159838,0.042347,0.091284,-0.138911,0.041317,0.048656,-0.089548,-0.034500,-0.113883,0.202372,0.060425,-0.075979,-0.116807,0.111623,-0.155805,-0.038375,0.100164,-0.111021,-0.164568,-0.224408,0.097848,0.363839,0.205346,-0.138299,0.041983,-0.103906,-0.018752,0.037833,0.013745,-0.065781,-0.000618,-0.092652,0.072672,0.166264,-0.085902,0.037796,0.185033,-0.042804,0.032874,0.001429,0.013678,-0.085090,0.046385,-0.063885,0.017561,0.138397,-0.144294,0.030066,0.069141,-0.172770,0.095726,-0.012097,-0.034232,0.042918,0.006542,-0.071033,-0.032804,0.233951,-0.245464,0.244062,0.239160,0.034217,0.128532,0.039159,0.144190,-0.046792,-0.064115,-0.126705,-0.034136,0.013873,-0.011528,-0.050847,0.000086
19,-0.034632,0.105234,0.084267,-0.009733,-0.082332,-0.041399,-0.051544,0.004392,0.126355,-0.030144,0.229377,-0.008411,-0.244822,-0.033578,0.000368,0.092934,-0.138647,-0.063644,-0.107868,-0.118809,0.045343,0.010164,0.012991,0.000648,-0.101956,-0.287244,-0.075947,-0.124595,0.090068,-0.185313,0.012187,0.023835,-0.125133,-0.043150,-0.021478,0.022745,0.000337,-0.097191,0.151960,-0.030910,-0.144778,-0.047969,0.001457,0.250776,0.184027,0.040133,0.017847,-0.052612,0.062946,-0.281681,0.028705,0.157506,0.017811,0.118220,0.083304,-0.159685,0.042697,0.091374,-0.138937,0.041544,0.048728,-0.089437,-0.034504,-0.113532,0.202044,0.060255,-0.075547,-0.116311,0.111709,-0.156023,-0.038978,0.099933,-0.110804,-0.164424,-0.224574,0.097955,0.363761,0.205626,-0.137951,0.042216,-0.103105,-0.019215,0.037983,0.013555,-0.065909,-0.000857,-0.092787,0.072810,0.166498,-0.085666,0.038394,0.185245,-0.042659,0.033196,0.001611,0.013411,-0.084955,0.046237,-0.063975,0.017372,0.138582,-0.145086,0.030033,0.069017,-0.172919,0.095372,-0.012210,-0.034303,0.042716,0.006572,-0.071077,-0.032335,0.233830,-0.244978,0.244314,0.239153,0.034242,0.128179,0.039424,0.144087,-0.046826,-0.064246,-0.126655,-0.034305,0.013547,-0.011288,-0.050924,0.000383
20,-0.025065,0.016753,0.111522,0.025382,-0.095579,0.059436,-0.044528,-0.006212,0.095190,-0.087640,0.276545,-0.027030,-0.284131,0.001282,-0.090382,0.090899,-0.130057,-0.089640,-0.038043,-0.059080,0.112630,0.064240,-0.046903,0.038522,-0.060412,-0.291825,-0.052976,-0.086161,0.114949,-0.189065,-0.024826,0.084825,-0.121894,0.033252,-0.029540,0.035446,-0.035867,-0.162770,0.200747,0.024073,-0.087137,0.052471,-0.025770,0.285069,0.138112,-0.015351,0.017638,-0.072317,0.125076,-0.307849,0.041907,0.179666,0.127049,0.046560,0.090507,-0.201141,-0.006292,0.155351,-0.214122,0.173233,-0.021489,-0.041543,-0.032111,-0.114701,0.092369,0.086160,-0.086907,-0.175688,0.155325,-0.152217,-0.085244,0.123776,-0.132310,-0.213147,-0.180727,0.071887,0.358162,0.181199,-0.220304,0.065305,0.023009,-0.066018,0.085596,0.076078,-0.035839,-0.063684,-0.146804,0.051494,0.147984,0.010128,-0.037675,0.250950,0.001141,-0.007049,0.041893,0.021253,-0.080723,0.013834,-0.149395,-0.058737,0.036736,-0.080385,-0.051270,0.067558,-0.115715,0.135510,-0.054781,-0.022548,0.005335,-0.102598,-0.142764,0.111034,0.202433,-0.289697,0.157378,0.131979,0.128367,0.114573,0.075308,0.031897,0.042282,-0.109065,-0.244778,-0.079546,0.037321,-0.048076,-0.048132,-0.015323
21,-0.154346,0.064584,0.085510,-0.047397,-0.064208,0.017512,-0.047564,-0.012823,0.093860,-0.050999,0.231951,-0.043604,-0.209751,-0.017047,-0.048827,0.143447,-0.164953,-0.074874,-0.076299,-0.116658,0.141675,0.074827,-0.014082,0.007666,-0.163525,-0.354642,-0.075950,-0.048555,0.109404,-0.082561,-0.015541,-0.021611,-0.226932,-0.040249,0.019991,0.072550,0.001675,-0.030517,0.111782,0.036972,-0.208674,0.060607,0.036026,0.256739,0.181556,0.118447,0.035415,-0.109321,0.069667,-0.169255,0.030377,0.169377,0.082323,0.099698,-0.007448,-0.106822,0.011687,0.134555,-0.152029,0.076206,0.058089,-0.091780,0.068159,-0.070109,0.160012,-0.009420,-0.129960,-0.196901,0.086853,-0.169992,-0.087126,0.065834,-0.090167,-0.188546,-0.341025,0.086936,0.401819,0.146366,-0.200031,0.078785,-0.056433,-0.019789,0.137931,0.159068,-0.032188,0.044425,-0.076417,-0.013344,0.242793,-0.035365,-0.040447,0.209649,-0.011811,0.065371,0.030220,0.108855,-0.171841,0.022342,-0.051291,-0.047923,-0.005554,-0.049720,0.016266,0.095000,-0.152386,0.243954,-0.049348,0.010616,-0.041284,0.037229,-0.058651,-0.037753,0.120663,-0.248703,0.210365,0.279096,0.054654,0.169969,0.165762,0.089688,0.003044,0.062649,-0.154587,-0.082980,0.045362,-0.063710,0.101803,0.010130
22,-0.027036,-0.010709,0.082242,0.009780,-0.103343,0.060907,-0.022467,-0.024797,0.165597,-0.121670,0.275278,-0.016236,-0.238236,-0.007465,-0.074540,0.123352,-0.095290,-0.049075,0.000173,-0.061349,0.061877,0.024890,-0.032485,0.036694,-0.062840,-0.325478,-0.062880,-0.132420,0.107352,-0.101195,-0.038121,0.059844,-0.052838,0.063232,-0.003094,0.065492,-0.051514,-0.137856,0.235454,0.016085,-0.113146,-0.024181,-0.033947,0.239469,0.071316,0.028305,0.091208,-0.054980,0.156109,-0.242403,0.022921,0.143322,0.094035,0.009261,0.102438,-0.208270,0.016496,0.122834,-0.194849,0.154591,0.002532,-0.035275,-0.049893,-0.068612,0.159851,0.076782,-0.113236,-0.125927,0.183087,-0.173966,-0.031930,0.103111,-0.146324,-0.237920,-0.165583,0.039426,0.426953,0.220902,-0.150239,0.030803,0.011707,-0.059410,0.120018,0.129252,-0.015496,-0.037054,-0.143828,0.002313,0.156415,-0.019281,0.004960,0.232208,-0.011982,0.053226,-0.065869,0.001692,-0.101030,0.031322,-0.041019,-0.050746,0.070458,-0.068050,0.021120,0.062478,-0.186493,0.141883,-0.079230,0.011172,0.033941,-0.028570,-0.101000,0.076243,0.201881,-0.250493,0.114677,0.157451,0.101641,0.133135,0.066900,0.039388,0.045838,-0.118190,-0.270854,-0.076839,-0.055258,-0.077698,-0.032400,-0.001705
